num,epoch,resx,resy,resz,x,y,z
1063,8.106887,0.318304,-0.030013,-0.392126,0.004221,0.045333,0.222048
1064,8.106944,0.785958,0.012121,0.747576,0.033262,-0.001977,0.016701
1065,8.107002,0.578599,0.090453,-0.143482,0.023399,0.021279,0.113068
1066,8.107060,0.073570,-0.057692,-0.277909,0.083272,0.210362,0.258867
1067,8.107118,-0.146293,0.063802,-0.484835,0.050706,-0.034333,-0.082221
1068,8.107176,-0.169060,-0.100738,-0.227170,0.024595,0.017378,0.099640
1069,8.107234,-0.175420,-0.080309,0.454922,0.018099,0.010805,0.091519
1070,8.107292,-0.248458,-0.127771,-0.258900,0.022538,0.019486,0.108673
1071,8.107350,-0.090909,-0.134772,-0.616239,0.024718,0.021715,0.102672
1072,8.107407,0.057303,-0.124683,0.452393,0.020045,0.023414,0.100634
1073,8.107465,-0.180991,-0.077214,-0.089352,0.038000,-0.102669,0.656188
1074,8.107523,-0.310830,-0.398347,-1.278352,0.022529,0.020457,0.100684
1075,8.107581,-0.158555,-0.190580,-0.471450,0.024096,0.020737,0.100481
1076,8.107639,-0.366284,-0.262781,-0.347136,-0.012872,0.104563,0.365729
1077,8.107697,-0.191601,-0.186365,-0.216628,0.026366,0.008921,0.129326
1078,8.107755,-0.107464,-0.228769,-0.620773,0.022639,0.027059,0.116846
1079,8.107813,-0.119736,-0.242747,-0.922419,0.022991,0.029912,0.117863
1080,8.107870,-0.220546,-0.319492,-1.283011,0.021984,0.025351,0.109312
1081,8.107928,-0.189240,-0.337932,-0.828840,0.022210,0.025043,0.109554
1082,8.107986,-0.344606,-0.284266,1.054646,0.020203,0.021964,0.103900
1083,8.108044,-0.349897,-0.424289,-1.678330,0.020427,0.022137,0.106456
1084,8.108102,-0.638214,-0.323883,0.394906,0.021983,0.027306,0.105168
1085,8.108160,-0.606817,-0.339055,0.422936,0.021183,0.025262,0.103960
1086,8.108218,-0.467365,-0.313797,-0.965221,0.021293,0.024985,0.110002
1087,8.108275,-0.378754,-0.334437,-0.484719,0.019969,0.020784,0.109468
1088,8.108333,-0.332194,-0.343439,0.420297,0.039094,0.072563,0.137928
1089,8.108391,-0.381399,-0.278220,-1.086773,0.023210,0.030790,0.114767
1090,8.108449,-0.113898,-0.153857,-0.447576,0.022406,0.028711,0.121452
1091,8.108507,-0.166660,-0.127471,-0.976288,0.022464,0.028521,0.115906
1092,8.108565,-0.001649,-0.072342,-1.560520,0.014023,0.027179,0.125287
1093,8.108623,0.016380,-0.049394,-0.087024,0.017982,0.065211,-0.065069
1094,8.108681,0.295312,0.190087,-0.260264,0.022483,0.023411,0.102653
1095,8.108738,0.193499,0.053736,-0.742147,0.021003,0.023219,0.101756
1096,8.108796,0.343140,0.116139,-0.933547,0.021948,0.026043,0.105463
1097,8.108854,0.376525,0.020591,0.155508,0.021011,0.025454,0.093766
1098,8.108912,0.630763,0.185207,1.742917,0.020634,0.022583,0.100508
1099,8.108970,0.112372,0.083026,0.649272,0.020201,0.024754,0.101005
1100,8.109028,0.316275,0.181191,-0.367971,0.022184,0.026875,0.111071
1101,8.109086,0.077138,0.153476,0.008369,0.020726,0.029787,0.091131
1102,8.109144,-0.198077,0.166176,-0.598389,0.023724,0.026351,0.105739
1103,8.109201,0.052347,0.133995,-0.402328,0.021771,0.017530,0.089831
1104,8.109259,0.142184,-0.000757,-0.881855,0.018398,0.055163,0.159224
1105,8.109317,0.241762,0.123555,-0.888462,0.027629,0.006085,0.051758
1106,8.109375,0.139153,0.083490,0.383233,-0.016905,0.281986,0.660685
1107,8.109433,0.417992,0.097735,-0.047845,0.021603,0.028229,0.096806
1108,8.109491,0.205226,0.004465,-0.746849,0.022689,0.030679,0.102339
1109,8.109549,0.101281,-0.037793,-0.467443,0.019623,0.018075,0.111749
1110,8.109606,-0.008994,-0.043485,0.016439,0.012868,0.022770,0.098319
1111,8.109664,-0.144970,0.034953,-0.232716,0.023601,0.023607,0.106605
1112,8.109722,-0.155386,-0.056161,0.085596,0.022244,0.021531,0.092788
1113,8.109780,0.148113,0.005303,-0.617545,0.021068,0.025997,0.099543
1114,8.109838,0.257119,-0.111597,-0.876743,0.018963,0.016200,0.100352
1115,8.109896,0.111593,-0.025842,-0.224399,0.021989,-0.059616,0.140612
1116,8.109954,-0.180569,-0.274969,0.395653,0.020349,0.029568,0.115672
1117,8.110012,-0.343907,-0.125502,-0.275216,0.027509,0.045695,0.137490
1118,8.110069,-0.360713,-0.039548,-0.312521,0.019742,0.023589,0.131755
1119,8.110127,-0.513844,-0.199756,0.326782,0.018956,0.025249,0.109360
1120,8.110185,-0.401050,-0.193197,-0.552088,0.019723,0.028273,0.122341
1121,8.110243,-0.100750,-0.233926,-0.276000,0.020667,0.029873,0.133554
1122,8.110301,-0.056876,-0.296069,-1.879935,-0.057281,-0.194391,-0.054862
1123,8.110359,-0.121388,-0.387632,-0.224900,0.019806,0.030569,0.138925
1124,8.110417,0.113031,-0.306919,0.035780,0.026236,0.054117,0.122965
1125,8.110475,-0.135693,-0.402396,-0.290730,0.021212,0.027505,0.123639
1126,8.110532,-0.135812,-0.448298,-1.200149,0.021026,0.028732,0.117872
1127,8.110590,-0.363254,-0.413192,-1.306108,0.021166,0.031412,0.119620
1128,8.110648,-0.320016,-0.389216,-0.586232,0.026470,0.044886,0.129889
1129,8.110706,-0.382052,-0.409568,0.261555,0.019550,0.029113,0.112415
1130,8.110764,-0.279437,-0.311425,0.201132,0.018852,0.031001,0.116634
1131,8.110822,-0.055441,-0.306309,-0.224654,0.023156,0.031413,0.139556
1132,8.110880,-0.109999,-0.290885,-0.026681,0.015379,0.019933,0.089291
1133,8.110937,0.097299,-0.193908,-1.231298,0.010171,0.094982,0.261356
1134,8.110995,0.172820,-0.174043,0.209765,-0.008220,0.165234,0.422525
1135,8.111053,0.179959,-0.120128,-0.738890,0.019764,0.022970,0.109075
1136,8.111111,0.286139,-0.132354,0.334896,0.020439,0.024088,0.101450
1137,8.111169,0.097719,0.021979,0.327397,0.020445,0.031631,0.105714
1138,8.111227,0.178851,-0.084950,-0.356579,0.021824,0.028552,0.117792
1139,8.111285,0.355375,-0.144087,0.906133,0.026384,0.043682,0.119136
1140,8.111343,0.237544,-0.093169,-0.085398,0.042026,-0.074165,0.431219
1141,8.111400,0.007475,-0.339360,-0.655794,0.019657,0.026545,0.116517
1142,8.111458,0.070493,-0.127514,-0.159762,0.019460,0.020627,0.130345
1143,8.111516,0.087354,-0.107308,-0.509163,0.019742,0.026327,0.116336
1144,8.111574,0.029299,-0.121710,0.692283,0.017242,0.025251,0.110407
1145,8.111632,0.306159,-0.155248,-1.376755,0.020398,0.028070,0.114559
1146,8.111690,0.432801,0.000450,-0.094548,0.026801,0.024614,0.220130
1147,8.111748,0.440012,-0.005996,0.022119,0.019588,0.029589,0.101356
1148,8.111806,0.164262,0.033759,0.320977,0.020739,0.030497,0.104164
1149,8.111863,0.522956,0.107220,0.475058,0.018642,0.024944,0.105884
1150,8.111921,0.400447,0.120167,-0.356689,0.020325,0.026927,0.114745
1151,8.111979,0.686535,0.128538,-0.450111,0.018010,0.021095,0.110580
1152,8.112037,0.461406,0.131895,1.450942,0.021971,0.034418,0.114434
1153,8.112095,0.432715,0.070256,-0.033291,0.018066,0.030830,0.080385
1154,8.112153,0.578561,0.226941,-0.465001,0.019496,0.026377,0.115006
1155,8.112211,0.274286,0.170167,-0.599791,0.019399,0.027019,0.114404
1156,8.112269,-0.165519,0.157650,-0.951771,0.021260,0.027734,0.112423
1157,8.112326,0.392429,0.101059,0.721770,0.020435,0.031255,0.111752
1158,8.112384,0.481907,0.055322,0.230525,0.020241,0.031466,0.107933
1159,8.112442,0.468226,0.020426,0.697356,0.019876,0.030023,0.107183
1160,8.112500,0.206423,-0.024133,0.423087,0.018105,0.006560,0.139187
1161,8.112558,0.082209,-0.054982,-0.274728,0.020534,0.023417,0.135343
1162,8.112616,-0.067093,-0.064356,-1.315285,0.024923,0.023417,0.112144
1163,8.112674,-0.095688,-0.028421,-0.774512,0.023109,-0.040583,0.182425
1164,8.112731,-0.146566,-0.061535,-0.255969,0.025199,0.026616,0.102317
1165,8.112789,-0.271369,-0.099257,0.410112,0.019416,0.034391,0.125571
1166,8.112847,-0.486087,-0.034728,0.057345,0.016562,0.030458,0.129236
1167,8.112905,-0.099415,-0.063209,0.613236,0.017297,0.026988,0.128041
1168,8.112963,0.364231,0.030970,0.214963,0.014202,0.042688,0.142270
1169,8.113021,0.404670,0.111526,0.572940,0.021029,0.026593,0.101464
1170,8.113079,0.323386,0.079739,-0.225999,-0.032086,0.140817,0.488390
1171,8.113137,0.692938,0.111086,0.000248,0.024509,0.010568,0.059733
1172,8.113194,0.438078,0.165055,0.168134,0.022368,0.028122,0.095478
1173,8.113252,0.189067,0.132698,-0.319861,0.018594,0.019333,0.106385
1174,8.113310,0.090035,0.017882,0.441557,0.019113,0.029878,0.105701
1175,8.113368,0.230818,0.086654,0.061483,0.019771,0.024017,0.089402
1176,8.113426,-0.029364,-0.014427,0.796005,-0.084256,0.035660,0.159328
1177,8.113484,-0.025765,0.079639,0.188631,0.021423,0.026184,0.096774
1178,8.113542,-0.153274,-0.092689,-1.073121,0.022112,0.026238,0.112442
1179,8.113600,0.202504,-0.035044,0.753651,0.019086,0.018313,0.122424
1180,8.113657,0.094792,-0.100337,0.051855,0.022150,0.019434,0.078706
1181,8.113715,-0.018646,-0.091845,0.082872,0.010692,0.036891,0.118243
1182,8.113773,-0.232877,-0.070153,-0.078577,0.032818,-0.027907,0.363841
1183,8.113831,-0.109173,-0.194649,-0.650375,0.007935,0.064318,0.224301
1184,8.113889,-0.063853,-0.055106,-0.341371,0.014646,0.016332,0.144064
1185,8.113947,0.215174,-0.067385,0.631647,0.017506,0.030516,0.128992
1186,8.114005,0.019865,-0.146380,-0.137602,0.015144,0.025751,0.161814
1187,8.114063,-0.157735,-0.099280,-0.045621,0.003499,0.075508,0.197607
1188,8.114120,-0.210832,-0.082129,-0.655841,0.020918,0.026462,0.117161
1189,8.114178,-0.104480,-0.108385,-0.330475,0.022969,0.027973,0.121096
1190,8.114236,-0.190860,-0.159181,0.373774,0.021154,0.031143,0.113853
1191,8.114294,-0.177194,-0.301109,-1.309044,0.016888,0.039393,0.145342
1192,8.114352,-0.287954,-0.376173,-0.458242,0.026468,0.006095,0.063717
1193,8.114410,-0.306274,-0.380478,-0.469143,0.021932,0.021959,0.103515
1194,8.114468,-0.142028,-0.528612,-0.048704,0.011863,0.054363,0.108169
1195,8.114525,0.108482,-0.482917,-0.470637,0.015402,0.037504,0.144849
